ID,NAME,STATE_ID,CODE,CATEGORY,DELIMITATION
1275,RAIPUR DOMANA,S09,78,SC,2008
1276,AKHNOOR,S09,79,GEN,2008
1277,CHHAMB,S09,80,SC,2008
1278,NOWSHARA,S09,81,GEN,2008
1279,DARHAL,S09,82,GEN,2008
1280,RAJOURI,S09,83,GEN,2008
1281,KALAKOTE,S09,84,GEN,2008
1282,SURANKOTE,S09,85,GEN,2008
1283,MENDHAR,S09,86,GEN,2008
1284,POONCH HAVELI,S09,87,GEN,2008
1285,RAJMAHAL,S27,1,GEN,2008
1286,BOIRO,S27,2,ST,2008
1287,BARHAIT,S27,3,ST,2008
1288,LITIPARA,S27,4,ST,2008
1289,PAKAUR,S27,5,GEN,2008
1290,MAHESHPUR,S27,6,ST,2008
1291,SKIARIPARA,S27,7,ST,2008
1292,NALA,S27,8,GEN,2008
1293,JAMTARA,S27,9,GEN,2008
1294,SARATH,S27,14,GEN,2008
1295,DUMKA,S27,10,ST,2008
1296,JAMA,S27,11,ST,2008
1297,MADHUPUR,S27,13,GEN,2008
1298,DEOGHAR,S27,15,SC,2008
1299,JARMUNDI,S27,12,GEN,2008
1300,POREYAHAT,S27,16,GEN,2008
1301,GODDA,S27,17,GEN,2008
1302,MAHAGAMA,S27,18,GEN,2008
1303,CHATRA,S27,27,SC,2008
1304,SIMARIA,S27,26,SC,2008
1305,LATEHAR,S27,74,SC,2008
1306,PANKI,S27,75,GEN,2008
1307,MANIKA,S27,73,ST,2008
1308,KODARMA,S27,19,GEN,2008
1309,BARKATHA,S27,20,GEN,2008
1310,DHANWAR,S27,28,GEN,2008
1311,BAGODAR,S27,29,GEN,2008
1312,JAMUA,S27,30,SC,2008
1313,GANDEY,S27,31,GEN,2008
1314,GIRIDIH,S27,32,GEN,2008
1315,DUMRI,S27,33,GEN,2008
1316,GOMIA,S27,34,GEN,2008
1317,BERMO,S27,35,GEN,2008
1318,TUNDI,S27,42,GEN,2008
1319,BAGHMARA,S27,43,GEN,2008
1320,BOKARO,S27,36,GEN,2008
1321,SINDRI,S27,38,GEN,2008
1322,NIRSA,S27,39,GEN,2008
1323,DHANBAD,S27,40,GEN,2008
1324,JHARIA,S27,41,GEN,2008
1325,CHANDANKIYARI,S27,37,SC,2008
1326,ICHAGARH,S27,50,GEN,2008
1327,SILLI,S27,61,GEN,2008
1328,KHIJRI,S27,62,ST,2008
1329,RANCHI,S27,63,GEN,2008
1330,HATIA,S27,64,GEN,2008
1331,KANKE,S27,65,SC,2008
1332,BAHRAGORA,S27,44,GEN,2008
1333,GHATSILA,S27,45,ST,2008
1334,POTKA,S27,46,GEN,2008
1335,JUGSALAI,S27,47,SC,2008
1336,JAMSHEDPUR-EAST,S27,48,GEN,2008
1337,JAMSHEDPUR-WEST,S27,49,GEN,2008
1338,SERAIKELA,S27,51,ST,2008
1339,CHAIBASA,S27,52,ST,2008
1340,MAJHGAON,S27,53,ST,2008
1341,JAGANATHPUR,S27,54,ST,2008
1342,MANOHARPUR,S27,55,ST,2008
1343,CHAKARADHARPUR,S27,56,ST,2008
1344,KHARSAWAN,S27,57,ST,2008
1345,TAMAR,S27,58,ST,2008
1346,TORPA,S27,59,ST,2008
1347,KHUNTI,S27,60,ST,2008
1348,KOLEBIRA,S27,71,ST,2008
1349,SIMDEGA,S27,70,ST,2008
1350,MANDAR,S27,66,ST,2008
1351,SISAI,S27,67,ST,2008
1352,GUMLA,S27,68,ST,2008
1353,BISHUNPUR,S27,69,ST,2008
1354,LOHARDAGGA,S27,72,ST,2008
1355,DALTONGANJ,S27,76,GEN,2008
1356,GARHWA,S27,80,GEN,2008
1357,BHAWANATHPUR,S27,81,GEN,2008
1358,BISHRAMPUR,S27,77,GEN,2008
1359,CHHATARPUR,S27,78,SC,2008
1360,HUSSAINABAD,S27,79,GEN,2008
1361,BARHI,S27,21,GEN,2008
1362,BARKAGAON,S27,22,GEN,2008
1363,RAMGARH,S27,23,GEN,2008
1364,MANDU,S27,24,GEN,2008
1365,HAZARIBAGH,S27,25,GEN,2008
1366,NIPPANI,S10,1,GEN,2008
1367,CHIKKODI-SADALGA,S10,2,GEN,2008
1368,ATHNI,S10,3,GEN,2008
1369,KAGAWAD,S10,4,GEN,2008
1370,KUDACHI,S10,5,SC,2008
1371,RAYBAG,S10,6,SC,2008
1372,HUKERI,S10,7,GEN,2008
1373,YEMKANMARDI,S10,10,ST,2008
1374,ARABHAVI,S10,8,GEN,2008
1375,GOKAK,S10,9,GEN,2008
1376,BELGAUM UTTAR,S10,11,GEN,2008
1377,BELGAUM DAKSHIN,S10,12,GEN,2008
1378,BELGAUM RURAL,S10,13,GEN,2008
1379,BAILHONGAL,S10,16,GEN,2008
1380,SAUNDATTI YELLAMMA,S10,17,GEN,2008
1381,RAMDURG,S10,18,GEN,2008
1382,MUDHOL,S10,19,SC,2008
1383,TERDAL,S10,20,GEN,2008
1384,JAMKHANDI,S10,21,GEN,2008
1385,BILGI,S10,22,GEN,2008
1386,BADAMI,S10,23,GEN,2008
1387,BAGALKOT,S10,24,GEN,2008
1388,HUNGUND,S10,25,GEN,2008
1389,NARGUND,S10,68,GEN,2008
1390,MUDDEBIHAL,S10,26,GEN,2008
1391,DEVAR HIPPARGI,S10,27,GEN,2008
1392,BASAVANA BAGEVADI,S10,28,GEN,2008
1393,BABALESHWAR,S10,29,GEN,2008
1394,BIJAPUR CITY,S10,30,GEN,2008
1395,NAGTHAN,S10,31,SC,2008
1396,INDI,S10,32,GEN,2008
1397,SINDGI,S10,33,GEN,2008
1398,AFZALPUR,S10,34,GEN,2008
1399,JEWARGI,S10,35,GEN,2008
1400,GURMITKAL,S10,39,GEN,2008
1401,CHITTAPUR,S10,40,SC,2008
1402,SEDAM,S10,41,GEN,2008
1403,GULBARGA RURAL,S10,43,SC,2008
1404,GULBARGA DAKSHIN,S10,44,GEN,2008
1405,GULBARGA UTTAR,S10,45,GEN,2008
1406,SHORAPUR,S10,36,ST,2008
1407,SHAHAPUR,S10,37,GEN,2008
1408,YADGIR,S10,38,GEN,2008
1409,RAICHUR RURAL,S10,53,ST,2008
1410,RAICHUR,S10,54,GEN,2008
1411,MANVI,S10,55,ST,2008
1412,DEVADURGA,S10,56,ST,2008
1413,LINGSUGUR,S10,57,SC,2008
1414,CHINCHOLI,S10,42,SC,2008
1415,ALAND,S10,46,GEN,2008
1416,BASAVAKALYAN,S10,47,GEN,2008
1417,HUMNABAD,S10,48,GEN,2008
1418,BIDAR SOUTH,S10,49,GEN,2008
1419,BIDAR,S10,50,GEN,2008
1420,BHALKI,S10,51,GEN,2008
1421,AURAD,S10,52,SC,2008
1422,SINDHANUR,S10,58,GEN,2008
1423,MASKI,S10,59,ST,2008
1424,KUSHTAGI,S10,60,GEN,2008
1425,KANAKAGIRI,S10,61,SC,2008
1426,GANGAWATI,S10,62,GEN,2008
1427,YELBURGA,S10,63,GEN,2008
1428,KOPPAL,S10,64,GEN,2008
1429,SIRUGUPPA,S10,92,ST,2008
1430,HADAGALLI,S10,88,SC,2008
1431,HAGARIBOMMANAHALLI,S10,89,SC,2008
1432,VIJAYANAGARA,S10,90,GEN,2008
1433,KAMPLI,S10,91,ST,2008
1434,BELLARY,S10,93,ST,2008
1435,BELLARY CITY,S10,94,GEN,2008
1436,SANDUR,S10,95,ST,2008
1437,KUDLIGI,S10,96,ST,2008
1438,SHIRAHATTI,S10,65,SC,2008
1439,GADAG,S10,66,GEN,2008
1440,RON,S10,67,GEN,2008
1441,HANGAL,S10,82,GEN,2008
1442,HAVERI,S10,84,SC,2008
1443,BYADGI,S10,85,GEN,2008
1444,HIREKERUR,S10,86,GEN,2008
1445,RANIBENNUR,S10,87,GEN,2008
1446,NAVALGUND,S10,69,GEN,2008
1447,KUNDGOL,S10,70,GEN,2008
1448,DHARWAD,S10,71,GEN,2008
1449,HUBLI-DHARWAD-EAST,S10,72,SC,2008
1450,HUBLI-DHARWAD-CENTRAL,S10,73,GEN,2008
1451,HUBLI-DHARWAD-WEST,S10,74,GEN,2008
1452,KALGHATGI,S10,75,GEN,2008
1453,SHIGGAON,S10,83,GEN,2008
1454,KHANAPUR,S10,14,GEN,2008
1455,KITTUR,S10,15,GEN,2008
1456,HALIYAL,S10,76,GEN,2008
1457,KARWAR,S10,77,GEN,2008
1458,KUMTA,S10,78,GEN,2008
1459,BHATKAL,S10,79,GEN,2008
1460,SIRSI,S10,80,GEN,2008
1461,YELLAPUR,S10,81,GEN,2008
1462,JAGALUR,S10,103,ST,2008
1463,HARAPANAHALLI,S10,104,GEN,2008
1464,HARIHAR,S10,105,GEN,2008
1465,DAVANAGERE NORTH,S10,106,GEN,2008
1466,DAVANAGERE SOUTH,S10,107,GEN,2008
1467,MAYAKONDA,S10,108,SC,2008
1468,CHANNAGIRI,S10,109,GEN,2008
1469,HONNALI,S10,110,GEN,2008
1470,SHIMOGA RURAL,S10,111,SC,2008
1471,BHADRAVATI,S10,112,GEN,2008
1472,SHIMOGA,S10,113,GEN,2008
1473,TIRTHAHALLI,S10,114,GEN,2008
1474,SHIKARIPUR,S10,115,GEN,2008
1475,SORAB,S10,116,GEN,2008
1476,SAGAR,S10,117,GEN,2008
1477,BYNDOOR,S10,118,GEN,2008
1478,KUNDAPURA,S10,119,GEN,2008
1479,UDUPI,S10,120,GEN,2008
1480,KAPU,S10,121,GEN,2008
1481,KARKAL,S10,122,GEN,2008
1482,SRINGERI,S10,123,GEN,2008
1483,MUDIGERE,S10,124,SC,2008
1484,CHIKMAGALUR,S10,125,GEN,2008
1485,TARIKERE,S10,126,GEN,2008
1486,KADUR,S10,127,GEN,2008
1487,SHRAVANABELAGOLA,S10,193,GEN,2008
1488,ARSIKERE,S10,194,GEN,2008
1489,BELUR,S10,195,GEN,2008
1490,HASSAN,S10,196,GEN,2008
1491,HOLENARASIPUR,S10,197,GEN,2008
1492,ARKALGUD,S10,198,GEN,2008
1493,SAKLESHPUR,S10,199,SC,2008
1494,BELTHANGADY,S10,200,GEN,2008
1495,MOODABIDRI,S10,201,GEN,2008
1496,MANGALORE CITY NORTH,S10,202,GEN,2008
1497,MANGALORE CITY SOUTH,S10,203,GEN,2008
1498,MANGALORE,S10,204,GEN,2008
1499,BANTVAL,S10,205,GEN,2008
1500,PUTTUR,S10,206,GEN,2008
1501,SULLIA,S10,207,SC,2008
1502,MOLAKALMURU,S10,97,ST,2008
1503,CHALLAKERE,S10,98,ST,2008
1504,CHITRADURGA,S10,99,GEN,2008
1505,HIRIYUR,S10,100,GEN,2008
1506,HOSADURGA,S10,101,GEN,2008
1507,HOLALKERE,S10,102,SC,2008
1508,SIRA,S10,136,GEN,2008
1509,PAVAGADA,S10,137,SC,2008
1510,CHIKKANAYAKANAHALLI,S10,128,GEN,2008
1511,TIPTUR,S10,129,GEN,2008
1512,TURUVEKERE,S10,130,GEN,2008
1513,TUMKUR CITY,S10,132,GEN,2008
1514,TUMKUR RURAL,S10,133,GEN,2008
1515,KORATAGERE,S10,134,SC,2008
1516,GUBBI,S10,135,GEN,2008
1517,MADHUGIRI,S10,138,GEN,2008
1518,MALAVALLI,S10,186,SC,2008
1519,MADDUR,S10,187,GEN,2008
1520,MELUKOTE,S10,188,GEN,2008
1521,MANDYA,S10,189,GEN,2008
1522,SRIRANGAPATNA,S10,190,GEN,2008
1523,NAGAMANGALA,S10,191,GEN,2008
1524,KRISHNARAJPET,S10,192,GEN,2008
1525,KRISHNARAJANAGARA,S10,211,GEN,2008
1526,MADIKERI,S10,208,GEN,2008
1527,VIRAJPET,S10,209,GEN,2008
1528,PIRIYAPATNA,S10,210,GEN,2008
1529,HUNSUR,S10,212,GEN,2008
1530,CHAMUNDESHWARI,S10,215,GEN,2008
1531,KRISHNARAJA,S10,216,GEN,2008
1532,CHAMARAJA,S10,217,GEN,2008
1533,NARASIMHARAJA,S10,218,GEN,2008
1534,HEGGADADEVANKOTE,S10,213,ST,2008
1535,NANJANGUD,S10,214,SC,2008
1536,VARUNA,S10,219,GEN,2008
1537,T.NARASIPUR,S10,220,SC,2008
1538,HANUR,S10,221,GEN,2008
1539,KOLLEGAL,S10,222,SC,2008
1540,CHAMARAJANAGAR,S10,223,GEN,2008
1541,GUNDLUPET,S10,224,GEN,2008
1542,KUNIGAL,S10,131,GEN,2008
1543,RAJARAJESHWARINAGAR,S10,154,GEN,2008
1544,BANGALORE SOUTH,S10,176,GEN,2008
1545,ANEKAL,S10,177,SC,2008
1546,MAGADI,S10,182,GEN,2008
1547,RAMANAGARAM,S10,183,GEN,2008
1548,KANAKAPURA,S10,184,GEN,2008
1549,CHANNAPATNA,S10,185,GEN,2008
1550,K.R.PURA,S10,151,GEN,2008
1551,BYATARAYANAPURA,S10,152,GEN,2008
1552,YESHVANTHAPURA,S10,153,GEN,2008
1553,DASARAHALLI,S10,155,GEN,2008
1554,MAHALAKSHMI LAYOUT,S10,156,GEN,2008
1555,MALLESHWARAM,S10,157,GEN,2008
1556,HEBBAL,S10,158,GEN,2008
1557,PULAKESHINAGAR,S10,159,SC,2008
1558,SARVAGNANAGAR,S10,160,GEN,2008
1559,C.V.RAMAN NAGAR,S10,161,SC,2008
1560,SHIVAJINAGAR,S10,162,GEN,2008
1561,SHANTI NAGAR,S10,163,GEN,2008
1562,GANDHI NAGAR,S10,164,GEN,2008
1563,RAJAJI NAGAR,S10,165,GEN,2008
1564,CHAMRAJPET,S10,168,GEN,2008
1565,MAHADEVAPURA,S10,174,SC,2008
1566,GOVINDRAJ NAGAR,S10,166,GEN,2008
1567,VIJAY NAGAR,S10,167,GEN,2008
1568,CHICKPET,S10,169,GEN,2008
1569,BASAVANAGUDI,S10,170,GEN,2008
1570,PADMANABA NAGAR,S10,171,GEN,2008
1571,B.T.M.LAYOUT,S10,172,GEN,2008
1572,JAYANAGAR,S10,173,GEN,2008
1573,BOMMANAHALLI,S10,175,GEN,2008
1574,GAURIBIDANUR,S10,139,GEN,2008
1575,BAGEPALLI,S10,140,GEN,2008
1576,CHIKKBALLAPUR,S10,141,GEN,2008
1577,YELAHANKA,S10,150,GEN,2008
1578,HOSAKOTE,S10,178,GEN,2008
1579,DEVANAHALLI,S10,179,SC,2008
1580,DODDABALLAPUR,S10,180,GEN,2008
1581,NELAMANGALA,S10,181,SC,2008
1582,SIDLAGHATTA,S10,142,GEN,2008
1583,CHINTAMANI,S10,143,GEN,2008
1584,SRINIVASPUR,S10,144,GEN,2008
1585,MULBAGAL,S10,145,SC,2008
1586,KOLAR GOLD FIELD,S10,146,SC,2008
1587,BANGARAPET,S10,147,SC,2008
1588,KOLAR,S10,148,GEN,2008
1589,MALUR,S10,149,GEN,2008
1590,MANJESHWAR,S11,1,GEN,2008
1591,KASARAGOD,S11,2,GEN,2008
1592,UDMA,S11,3,GEN,2008
1593,KANHANGAD,S11,4,GEN,2008
1594,TRIKARIPUR,S11,5,GEN,2008
1595,PAYYANNUR,S11,6,GEN,2008
1596,KALLIASSERI,S11,7,GEN,2008
1597,TALIPARAMBA,S11,8,GEN,2008
1598,IRIKKUR,S11,9,GEN,2008
1599,AZHIKODE,S11,10,GEN,2008
1600,KANNUR,S11,11,GEN,2008
1601,DHARMADAM,S11,12,GEN,2008
1602,MATTANNUR,S11,15,GEN,2008
1603,PERAVOOR,S11,16,GEN,2008
1604,THALASSERY,S11,13,GEN,2008
1605,KUTHUPARAMBA,S11,14,GEN,2008
1606,VADAKARA,S11,20,GEN,2008
1607,KUTTIADI,S11,21,GEN,2008
1608,NADAPURAM,S11,22,GEN,2008
1609,QUILANDY,S11,23,GEN,2008
1610,PERAMBRA,S11,24,GEN,2008
1611,MANANTHAVADY,S11,17,ST,2008
1612,SULTHANBATHERY,S11,18,ST,2008
1613,KALPETTA,S11,19,GEN,2008
1614,THIRUVAMBADI,S11,32,GEN,2008
1615,ERNAD,S11,34,GEN,2008
1616,NILAMBUR,S11,35,GEN,2008
1617,WANDOOR,S11,36,SC,2008
1618,BALUSSERI,S11,25,SC,2008
1619,ELATHUR,S11,26,GEN,2008
1620,KOZHIKODE NORTH,S11,27,GEN,2008
1621,KOZHIKODE SOUTH,S11,28,GEN,2008
1622,BEYPORE,S11,29,GEN,2008
1623,KUNNAMANGALAM,S11,30,GEN,2008
1624,KODUVALLY,S11,31,GEN,2008
1625,KONDOTTY,S11,33,GEN,2008
1626,MANJERI,S11,37,GEN,2008
1627,PERINTHALMANNA,S11,38,GEN,2008
1628,MANKADA,S11,39,GEN,2008
1629,MALAPPURAM,S11,40,GEN,2008
1630,VENGARA,S11,41,GEN,2008
1631,VALLIKKUNNU,S11,42,GEN,2008
1632,TIRURANGADI,S11,43,GEN,2008
1633,TANUR,S11,44,GEN,2008
1634,TIRUR,S11,45,GEN,2008
1635,KOTTAKKAL,S11,46,GEN,2008
1636,THAVANUR,S11,47,GEN,2008
1637,PONNANI,S11,48,GEN,2008
1638,THRITHALA,S11,49,GEN,2008
1639,PATTAMBI,S11,50,GEN,2008
1640,SHORANUR,S11,51,GEN,2008
1641,OTTAPPALAM,S11,52,GEN,2008
1642,KONGAD,S11,53,SC,2008
1643,MANNARKKAD,S11,54,GEN,2008
1644,MALAMPUZHA,S11,55,GEN,2008
1645,PALAKKAD,S11,56,GEN,2008
1646,TARUR,S11,57,SC,2008
1647,CHITTUR,S11,58,GEN,2008
1648,NEMMARA,S11,59,GEN,2008
1649,ALATHUR,S11,60,GEN,2008
1650,CHELAKKARA,S11,61,SC,2008
1651,KUNNAMKULAM,S11,62,GEN,2008
1652,WADAKKANCHERY,S11,65,GEN,2008
1653,GURUVAYOOR,S11,63,GEN,2008
1654,MANALUR,S11,64,GEN,2008
1655,OLLUR,S11,66,GEN,2008
1656,THRISSUR,S11,67,GEN,2008
1657,NATTIKA,S11,68,SC,2008
1658,IRINJALAKUDA,S11,70,GEN,2008
1659,PUDUKKAD,S11,71,GEN,2008
1660,KAIPAMANGALAM,S11,69,GEN,2008
1661,CHALAKUDY,S11,72,GEN,2008
1662,KODUNGALLUR,S11,73,GEN,2008
1663,PERUMBAVOOR,S11,74,GEN,2008
1664,ANGAMALY,S11,75,GEN,2008
1665,ALUVA,S11,76,GEN,2008
1666,KUNNATHUNAD,S11,84,SC,2008
1667,KALAMASSERY,S11,77,GEN,2008
1668,PARAVUR,S11,78,GEN,2008
1669,VYPEEN,S11,79,GEN,2008
1670,KOCHI,S11,80,GEN,2008
1671,TRIPUNITHURA,S11,81,GEN,2008
1672,ERNAKULAM,S11,82,GEN,2008
1673,THRIKKAKARA,S11,83,GEN,2008
1674,MUVATTUPUZHA,S11,86,GEN,2008
1675,KOTHAMANGALAM,S11,87,GEN,2008
1676,DEVIKULAM,S11,88,SC,2008
1677,UDUMBANCHOLA,S11,89,GEN,2008
1678,THODUPUZHA,S11,90,GEN,2008
1679,IDUKKI,S11,91,GEN,2008
1680,PEERUMADE,S11,92,GEN,2008
1681,PIRAVOM,S11,85,GEN,2008
1682,PALA,S11,93,GEN,2008
1683,KADUTHURUTHY,S11,94,GEN,2008
1684,VAIKOM,S11,95,SC,2008
1685,ETTUMANOOR,S11,96,GEN,2008
1686,KOTTAYAM,S11,97,GEN,2008
1687,PUTHUPPALLY,S11,98,GEN,2008
1688,AROOR,S11,102,GEN,2008
1689,CHERTHALA,S11,103,GEN,2008
1690,ALAPPUZHA,S11,104,GEN,2008
1691,AMBALAPPUZHA,S11,105,GEN,2008
1692,HARIPAD,S11,107,GEN,2008
1693,KAYAMKULAM,S11,108,GEN,2008
1694,KARUNAGAPPALLY,S11,116,GEN,2008
1695,CHANGANASSERY,S11,99,GEN,2008
1696,KUTTANAD,S11,106,GEN,2008
1697,MAVELIKKARA,S11,109,SC,2008
1698,CHENGANNUR,S11,110,GEN,2008
1699,KUNNATHUR,S11,118,SC,2008
1700,KOTTARAKKARA,S11,119,GEN,2008
1701,PATHANAPURAM,S11,120,GEN,2008
1702,KANJIRAPPALLY,S11,100,GEN,2008
1703,POONJAR,S11,101,GEN,2008
1704,THIRUVALLA,S11,111,GEN,2008
1705,RANNI,S11,112,GEN,2008
1706,ARANMULA,S11,113,GEN,2008
1707,KONNI,S11,114,GEN,2008
1708,ADOOR,S11,115,SC,2008
1709,CHAVARA,S11,117,GEN,2008
1710,PUNALUR,S11,121,GEN,2008
1711,CHADAYAMANGALAM,S11,122,GEN,2008
1712,KUNDARA,S11,123,GEN,2008
1713,KOLLAM,S11,124,GEN,2008
1714,ERAVIPURAM,S11,125,GEN,2008
1715,CHATHANNOOR,S11,126,GEN,2008
1716,VARKALA,S11,127,GEN,2008
1717,ATTINGAL,S11,128,SC,2008
1718,CHIRAYINKEEZHU,S11,129,SC,2008
1719,NEDUMANGAD,S11,130,GEN,2008
1720,VAMANAPURAM,S11,131,GEN,2008
1721,ARUVIKKARA,S11,136,GEN,2008
1722,KATTAKKADA,S11,138,GEN,2008
1723,KAZHAKKOOTTAM,S11,132,GEN,2008
1724,VATTIYOORKAVU,S11,133,GEN,2008
1725,THIRUVANANTHAPURAM,S11,134,GEN,2008
1726,NEMOM,S11,135,GEN,2008
1727,PARASSALA,S11,137,GEN,2008
1728,KOVALAM,S11,139,GEN,2008
1729,NEYYATTINKARA,S11,140,GEN,2008
1730,LAKSHADWEEP,U06,1,ST,2008
1731,SHEOPUR,S12,1,GEN,2008
1732,VIJAYPUR,S12,2,GEN,2008
1733,SABALGARH,S12,3,GEN,2008
1734,JOURA,S12,4,GEN,2008
1735,SUMAWALI,S12,5,GEN,2008
1736,MORENA,S12,6,GEN,2008
1737,DIMANI,S12,7,GEN,2008
1738,AMBAH,S12,8,SC,2008
1739,ATER,S12,9,GEN,2008
1740,BHIND,S12,10,GEN,2008
1741,LAHAR,S12,11,GEN,2008
1742,MEHGAON,S12,12,GEN,2008
1743,GOHAD,S12,13,SC,2008
1744,SEWDA,S12,20,GEN,2008
1745,BHANDER,S12,21,SC,2008
1746,DATIA,S12,22,GEN,2008
1747,GWALIOR RURAL,S12,14,GEN,2008
1748,GWALIOR,S12,15,GEN,2008
1749,GWALIOR EAST,S12,16,GEN,2008
1750,GWALIOR SOUTH,S12,17,GEN,2008
1751,BHITARWAR,S12,18,GEN,2008
1752,DABRA,S12,19,SC,2008
1753,KARERA,S12,23,SC,2008
1754,POHARI,S12,24,GEN,2008
1755,SHIVPURI,S12,25,GEN,2008
1756,PICHHORE,S12,26,GEN,2008
1757,KOLARAS,S12,27,GEN,2008
1758,BAMORI,S12,28,GEN,2008
1759,GUNA,S12,29,SC,2008
1760,ASHOK NAGAR,S12,32,SC,2008
1761,CHANDERI,S12,33,GEN,2008
1762,MUNGAOLI,S12,34,GEN,2008
1763,BINA,S12,35,SC,2008
1764,KHURAI,S12,36,GEN,2008
1765,SURKHI,S12,37,GEN,2008
1766,NARYOLI,S12,40,SC,2008
1767,SAGAR,S12,41,GEN,2008
1768,KURWAI,S12,146,SC,2008
1769,SIRONJ,S12,147,GEN,2008
1770,SHAMSHABAD,S12,148,GEN,2008
1771,TIKAMGARH,S12,43,GEN,2008
1772,JATARA,S12,44,SC,2008
1773,PRITHVIPUR,S12,45,GEN,2008
1774,NIWARI,S12,46,GEN,2008
1775,KHARGAPUR,S12,47,GEN,2008
1776,MAHARAJPUR,S12,48,GEN,2008
1777,CHHATARPUR,S12,51,GEN,2008
1778,BIJAWAR,S12,52,GEN,2008
1779,DEORI,S12,38,GEN,2008
1780,REHLI,S12,39,GEN,2008
1781,BANDA,S12,42,GEN,2008
1782,MALHARA,S12,53,GEN,2008
1783,PATHARIYA,S12,54,GEN,2008
1784,DAMOH,S12,55,GEN,2008
1785,JABERA,S12,56,GEN,2008
1786,HATTA,S12,57,SC,2008
1787,CHANDLA,S12,49,SC,2008
1788,RAJNAGAR,S12,50,GEN,2008
1789,PAWAI,S12,58,GEN,2008
1790,GUNNAOR,S12,59,SC,2008
1791,PANNA,S12,60,GEN,2008
1792,VIJAYRAGHAVGARH,S12,92,GEN,2008
1793,MURWARA,S12,93,GEN,2008
1794,BAHORIBAND,S12,94,GEN,2008
1795,CHITRAKOOT,S12,61,GEN,2008
1796,RAIGAON,S12,62,SC,2008
1797,SATNA,S12,63,GEN,2008
1798,NAGOD,S12,64,GEN,2008
1799,MAIHAR,S12,65,GEN,2008
1800,AMARPATAN,S12,66,GEN,2008
1801,RAMPUR-BAGHELAN,S12,67,GEN,2008
1802,SIRMOUR,S12,68,GEN,2008
1803,SEMARIYA,S12,69,GEN,2008
1804,TEONTHAR,S12,70,GEN,2008
1805,MAUGANJ,S12,71,GEN,2008
1806,DEOTALAB,S12,72,GEN,2008
1807,MANGAWAN,S12,73,SC,2008
1808,REWA,S12,74,GEN,2008
1809,GURH,S12,75,GEN,2008
1810,CHURHAT,S12,76,GEN,2008
1811,SIDHI,S12,77,GEN,2008
1812,SIHAWAL,S12,78,GEN,2008
1813,CHITRANGI,S12,79,ST,2008
1814,SINGRAULI,S12,80,GEN,2008
1815,DEVSAR,S12,81,SC,2008
1816,DHAUHANI,S12,82,ST,2008
1817,BEOHARI,S12,83,ST,2008
1818,JAISINGNAGAR,S12,84,ST,2008
1819,JAITPUR,S12,85,ST,2008
1820,KOTMA,S12,86,GEN,2008
1821,ANUPPUR,S12,87,ST,2008
1822,PUSHPRAJGARH,S12,88,ST,2008
1823,BANDHAVGARH,S12,89,ST,2008
1824,MANPUR,S12,90,ST,2008
1825,BARWARA,S12,91,ST,2008
1826,PATAN,S12,95,GEN,2008
1827,BARGI,S12,96,GEN,2008
1828,JABALPUR PURBA,S12,97,SC,2008
1829,JABALPUR UTTAR,S12,98,GEN,2008
1830,JABALPUR CANTT,S12,99,GEN,2008
1831,JABALPUR PASCHIM,S12,100,GEN,2008
1832,PANAGAR,S12,101,GEN,2008
1833,SIHORA,S12,102,ST,2008
1834,SHAHPURA,S12,103,ST,2008
1835,DINDORI,S12,104,ST,2008
1836,BICHHIYA,S12,105,ST,2008
1837,NIWAS,S12,106,ST,2008
1838,MANDLA,S12,107,ST,2008
1839,KEOLARI,S12,116,GEN,2008
1840,LAKHNADON,S12,117,ST,2008
1841,GOTEGAON,S12,118,SC,2008
1842,BAIHAR,S12,108,ST,2008
1843,LANJI,S12,109,GEN,2008
1844,PARASWADA,S12,110,GEN,2008
1845,BALAGHAT,S12,111,GEN,2008
1846,WARASEONI,S12,112,GEN,2008
1847,KATANGI,S12,113,GEN,2008
1848,BARGHAT,S12,114,ST,2008
1849,SEONI,S12,115,GEN,2008
1850,JUNNARDEO,S12,122,ST,2008
1851,AMARWARA,S12,123,ST,2008
1852,CHURAI,S12,124,GEN,2008
1853,SAUNSAR,S12,125,GEN,2008
1854,CHHINDWARA,S12,126,GEN,2008
1855,PARASIA,S12,127,SC,2008
1856,PANDHURNA,S12,128,ST,2008
1857,NARSINGPUR,S12,119,GEN,2008
1858,TENDUKHEDA,S12,120,GEN,2008
1859,GADARWARA,S12,121,GEN,2008
1860,SEONI-MALWA,S12,136,GEN,2008
1861,HOSHANGABAD,S12,137,GEN,2008
1862,SOHAGPUR,S12,138,GEN,2008
1863,PIPARIYA,S12,139,SC,2008
1864,UDAIPURA,S12,140,GEN,2008
1865,BHOJPUR,S12,141,GEN,2008
1866,SANCHI,S12,142,SC,2008
1867,SILWANI,S12,143,GEN,2008
1868,VIDISHA,S12,144,GEN,2008
1869,BASODA,S12,145,GEN,2008
1870,BUDHNI,S12,156,GEN,2008
1871,ICHHAWAR,S12,158,GEN,2008
1872,KHATEGAON,S12,173,GEN,2008
1873,BERASIA,S12,149,SC,2008
1874,BHOPAL UTTAR,S12,150,GEN,2008
1875,NARELA,S12,151,GEN,2008
1876,BHOPAL DAKSHIN-PASCHIM,S12,152,GEN,2008
1877,BHOPAL MADHYA,S12,153,GEN,2008
1878,GOVINDPURA,S12,154,GEN,2008
